Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1736879867241,14/01/2025 18:37:47,1736858267241,-6,14/01/2025 06:37:47,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,42475684,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736879874670,14/01/2025 18:37:54,1736858274670,-6,14/01/2025 06:37:54,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,42475684,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,6856.400000000001,6839.7,6856.400000000001,6856.400000000001,6839.7,6856.400000000001,1,6856.400000000001,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1736879894041,14/01/2025 18:38:14,1736858294041,-6,14/01/2025 06:38:14,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,42475684,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,19388.399999976158,19386.5,19388.399999976158,19388.399999976158,19386.5,19388.399999976158,1,19388.399999976158,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1736879901767,14/01/2025 18:38:21,1736858301767,-6,14/01/2025 06:38:21,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,42475684,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,7728.200000047684,7723.9000000000015,7728.200000047684,7728.200000047684,7723.9000000000015,7728.200000047684,1,7728.200000047684,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1736879904773,14/01/2025 18:38:24,1736858304773,-6,14/01/2025 06:38:24,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,42475684,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,3010.3000000476823,3003.4000000000015,3010.3000000476823,3010.3000000476823,3003.4000000000015,3010.3000000476823,1,3010.3000000476823,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1736879939338,14/01/2025 18:38:59,1736858339338,-6,14/01/2025 06:38:59,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,42475684,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,34570.90000004768,34567.8,34570.90000004768,34570.90000004768,34567.8,34570.90000004768,1,34570.90000004768,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1736879939340,14/01/2025 18:38:59,1736858339340,-6,14/01/2025 06:38:59,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,42475684,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,72065,,,,0,,,,,,,,,,,,,,,,
1,1736880005703,14/01/2025 18:40:05,1736858405703,-6,14/01/2025 06:40:05,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42475757,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736880009169,14/01/2025 18:40:09,1736858409169,-6,14/01/2025 06:40:09,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42475757,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,3450.209999976158,3436.7099999999996,3450.209999976158,3450.209999976158,3436.7099999999996,3450.209999976158,1,3450.209999976158,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1736880039706,14/01/2025 18:40:39,1736858439706,-6,14/01/2025 06:40:39,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42475757,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,30549.399999952315,30547.4,30549.399999952315,30549.399999952315,30547.4,30549.399999952315,1,30549.399999952315,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1736880049108,14/01/2025 18:40:49,1736858449108,-6,14/01/2025 06:40:49,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42475757,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,9404.29999990463,9392.899999999994,9404.29999990463,9404.29999990463,9392.899999999994,9404.29999990463,1,9404.29999990463,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1736880054962,14/01/2025 18:40:54,1736858454962,-6,14/01/2025 06:40:54,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42475757,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,5865.300000000003,5855.800000000003,5865.300000000003,5865.300000000003,5855.800000000003,5865.300000000003,1,5865.300000000003,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1736880067906,14/01/2025 18:41:07,1736858467906,-6,14/01/2025 06:41:07,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42475757,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,12953.599999904633,12946.300000000003,12953.599999904633,12953.599999904633,12946.300000000003,12953.599999904633,1,12953.599999904633,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1736880067908,14/01/2025 18:41:07,1736858467908,-6,14/01/2025 06:41:07,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42475757,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,62180,,,,0,,,,,,,,,,,,,,,,
